description,company,category,title,created,longitude,location,adref,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,salary_max,salary_min,contract_type
"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…","{'display_name': 'workidentity', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Lead Data Science/Business Intelligence (gn),2024-07-30T22:44:26Z,9.987297,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIxMzE3NyIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.cfGrKpGkAX6ZD4S4F2iS0Y7kq8P36MxUbwgURkqYXBk,https://www.adzuna.de/details/4801213177?utm_medium=api&utm_source=a4bcf954,53.557429,4801213177,Adzuna::API::Response::Job,0,full_time,,,
"As part of the German government's artificial intelligence (AI) strategy, the successful Saxon competence center ScaDS.AI Dresden/Leipzig (Center for Scalable Data Analytics and Artificial Intelligence) is being expanded into a leading German AI competence center for Big Data and Artificial Intelligence (AI). It is located at the University of Leipzig and the TUD Dresden University of Technology. At each location we bring together more than 150 staff members. In ScaDS.AI, various research topic…","{'display_name': 'Technische Universität Dresden', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",PhD Data Science (m/f/d),2025-12-05T21:19:04Z,13.73717,"{'display_name': 'Innere Altstadt, Dresden', 'area': ['Deutschland', 'Sachsen', 'Dresden', 'Innere Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyOTkwMTE3MCIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.33llFD0f68kMmoXUurbez7m3NESa9oHgaEABxJ3V0vA,https://www.adzuna.de/details/5529901170?utm_medium=api&utm_source=a4bcf954,51.05032,5529901170,Adzuna::API::Response::Job,0,,,,
"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. You teach fundamental knowledge with high practical r…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Lecturer - Data Science (m/f/d),2025-12-17T13:08:09Z,13.46308,"{'display_name': 'Friedrichshain, Berlin', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NTU3NDc1MSIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.bKn-RU_9W7kYZyAuaw32KYAGoPI21hf8HhMruMU1KDk,https://www.adzuna.de/details/5545574751?utm_medium=api&utm_source=a4bcf954,52.51734,5545574751,Adzuna::API::Response::Job,0,,,,
"The future looks like you With over 1,300 stores in 17 European countries and more than 25,000 employees, C&A is one of Europe’s leading fashion retailers. Every day, C&A welcomes millions of visitors to its stores in Europe and to its online shop. C&A offers quality and long-lasting fashion at affordable prices for the many. We are building on more than 180 years of experience in the fashion industry and continuously modernize the company to become an omnichannel fashion retailer. The Data Sci…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'C & A'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Science Intern (m/f/d),2025-12-04T00:21:15Z,6.808387,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNjczNTcxNyIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.Nt19Z-PnA4HzePoRa8ih5D5MCc0Ax_5FCviqq3Oj2w4,https://www.adzuna.de/details/5526735717?utm_medium=api&utm_source=a4bcf954,51.226802,5526735717,Adzuna::API::Response::Job,0,,,,
"In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Manager Data Science (m/f/d),2025-11-27T18:58:24Z,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjY0MjczMyIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.M6qOej21_9dwJNKTWiDDBN_crnc8wtNlzoHCygqRRXU,https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,,5516642733,Adzuna::API::Response::Job,0,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Manager Data Science (m/f/d),2025-12-25T20:49:29Z,9.987297,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTc0MiIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.RsdwhgeLQa4DH216h8WB4KYPprLKImUZnX-kFDlt1E4,https://www.adzuna.de/details/5555801742?utm_medium=api&utm_source=a4bcf954,53.557429,5555801742,Adzuna::API::Response::Job,0,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Manager Data Science (m/f/d),2025-12-25T20:49:29Z,13.420806,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk1GSEg0Zms4QkdqSmFieFd0MGVEUSIsImkiOiI1NTU1ODAxNzM4In0.BLFOhvKG2TxS43GKnnwUGhVZfW5HXo-l8TrNYiNX_LY,https://www.adzuna.de/details/5555801738?utm_medium=api&utm_source=a4bcf954,52.507706,5555801738,Adzuna::API::Response::Job,0,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Manager Data Science (m/f/d),2025-11-25T15:05:51Z,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwMSIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.mmnerGVX3BhgVCR41j6Z9GcyrmmxZHQKLHuJO27hdq0,https://www.adzuna.de/details/5512704801?utm_medium=api&utm_source=a4bcf954,,5512704801,Adzuna::API::Response::Job,0,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Manager Data Science (m/f/d),2025-11-25T15:05:51Z,,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgxMyIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.DFJUL4OiyjGBwUZtc09vDZd1ozgh-qCG8U744ZdPttI,https://www.adzuna.de/details/5512704813?utm_medium=api&utm_source=a4bcf954,,5512704813,Adzuna::API::Response::Job,0,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Manager Data Science (m/f/d),2025-11-25T15:05:51Z,,"{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk1GSEg0Zms4QkdqSmFieFd0MGVEUSIsImkiOiI1NTEyNzA0ODE5In0.D0cp9DFQQLi-ff2hBgDNCJt1B8uiMouimLEtH58utUI,https://www.adzuna.de/details/5512704819?utm_medium=api&utm_source=a4bcf954,,5512704819,Adzuna::API::Response::Job,0,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Manager Data Science (m/f/d),2025-11-25T15:05:51Z,7.112412,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwNiIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.EiHbb9tP184X9lpibAbC2ctAJA99kWlqd7ArQHRNnPw,https://www.adzuna.de/details/5512704806?utm_medium=api&utm_source=a4bcf954,50.71942,5512704806,Adzuna::API::Response::Job,0,,,,
"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…","{'display_name': 'Rutronik Elektronische Bauelemente GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium Data Science & KI - 2026,2025-10-30T11:48:56Z,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgzNjk1NCIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.ya544CniH7kg3h2Rn-jBvhuC_ioyWRh1Vgr0tyOe05k,https://www.adzuna.de/details/5470836954?utm_medium=api&utm_source=a4bcf954,,5470836954,Adzuna::API::Response::Job,0,,,,
"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir die Entwicklung der Branche , zeigen Ursachen für die …",{'__CLASS__': 'Adzuna::API::Response::Company'},"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Mathematiker / Data Science (w/m/div.),2025-12-02T04:12:40Z,6.969972,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk1GSEg0Zms4QkdqSmFieFd0MGVEUSIsImkiOiI1NTIzNDUwNzgwIn0.znJlwOIvssLB98E0xTIiGI5fusznBRB-1TVijfr6ZiI,https://www.adzuna.de/details/5523450780?utm_medium=api&utm_source=a4bcf954,50.940164,5523450780,Adzuna::API::Response::Job,0,full_time,,,
"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir dieEntwicklung der Branche, zeigen Ursachen für die je…","{'display_name': 'PKV Verband der Privaten Krankenversicherung e. V.', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Mathematiker / Data Science (w/m/div.),2025-12-01T20:34:49Z,6.95684,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord'], 'display_name': 'Altstadt-Nord, Köln'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMjQxNDMzMSIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.4OnYb-o4-rzZ_DR_bqnBMUsIf8mjNzLlE8rDTdAbC3M,https://www.adzuna.de/details/5522414331?utm_medium=api&utm_source=a4bcf954,50.93917,5522414331,Adzuna::API::Response::Job,0,,,,
"We are Billie, the leading provider of Buy Now, Pay Later (BNPL) payment methods for businesses, offering B2B companies innovative digital payment services and modern checkout solutions. We are to create a new standard for business payments and have made it our mission to simplify the purchasing experience for all businesses making it a tool for growth. Our solutions are based on proprietary, machine-learning-supported risk models, fully digitized processes and a highly scalable tech platform. …","{'display_name': 'Billie', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Science Manager (w/m/d),2025-12-14T21:12:28Z,13.420806,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MjQzMjQ0MyIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.wRSS4aPDeUlntLsFC0MF88Vr8kTgePH8UjywAqzM3VM,https://www.adzuna.de/details/5542432443?utm_medium=api&utm_source=a4bcf954,52.507706,5542432443,Adzuna::API::Response::Job,0,full_time,,,
"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. Lecturer Artificial Intelligence Inference and Causal…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Lecturer - Data Science (m/f/d),2025-12-16T21:12:56Z,13.46308,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NDg1OTU3MSIsInMiOiIyTUZISDRmazhCR2pKYWJ4V3QwZURRIn0.WYzPpsVQB55f0g90aG34mghE3KxVQgekmTsaYrxNak4,https://www.adzuna.de/details/5544859571?utm_medium=api&utm_source=a4bcf954,52.51734,5544859571,Adzuna::API::Response::Job,0,,,,
"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. You teach fundamental knowledge with high practical r…","{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Lecturer - Data Science (m/f/d),2025-12-26T14:08:58Z,13.46308,"{'display_name': 'Friedrichshain, Berlin', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk1GSEg0Zms4QkdqSmFieFd0MGVEUSIsImkiOiI1NTU2MzE3NDExIn0.nWhlBFAePRLUSgO0ujHZJA_1hzbhUhQrNnD6rCO_umk,https://www.adzuna.de/details/5556317411?utm_medium=api&utm_source=a4bcf954,52.51734,5556317411,Adzuna::API::Response::Job,0,,,,
